timestamp,cpu_percent,memory_percent
1719141839.057004,0.0,0.015652179718017578
1719141841.0622132,0.0,0.02014636993408203
1719141843.072414,0.0,0.021159648895263672
1719141845.0761652,0.0,0.021159648895263672
1719141847.0844312,0.0,0.021159648895263672
1719141849.08732,0.0,0.021159648895263672
1719141851.088604,0.0,0.021159648895263672
1719141853.097197,0.4,0.021958351135253906
1719141855.1049962,0.0,0.022137165069580078
1719141857.113416,0.0,0.022137165069580078
1719141859.122537,0.0,0.022137165069580078
1719141861.1270971,0.0,0.022137165069580078
1719141863.1347399,0.0,0.022137165069580078
1719141865.141692,0.3,0.022268295288085938
1719141867.149558,0.0,0.022268295288085938
1719141869.15362,0.0,0.022268295288085938
1719141871.163875,0.0,0.022268295288085938
1719141873.172853,0.0,0.022268295288085938
1719141875.1806662,0.0,0.022268295288085938
1719141877.1865401,0.0,0.022268295288085938
1719141879.193681,0.0,0.022268295288085938
1719141881.200094,0.0,0.022268295288085938
1719141883.207419,0.0,0.022268295288085938
1719141885.2149289,0.0,0.022268295288085938
1719141887.22492,0.0,0.022268295288085938
1719141889.23038,0.0,0.022268295288085938
1719141891.240583,0.0,0.022268295288085938
1719141893.247731,0.0,0.022268295288085938
1719141895.2532108,0.0,0.022268295288085938
1719141897.259,0.0,0.022268295288085938
1719141899.264262,0.0,0.022268295288085938
1719141901.2677171,0.0,0.022268295288085938
1719141903.2753978,0.0,0.022268295288085938
1719141905.2811332,0.0,0.022268295288085938
1719141907.289247,0.0,0.022268295288085938
1719141909.29591,0.0,0.022268295288085938
1719141911.3034549,0.0,0.022268295288085938
1719141913.306821,0.0,0.022268295288085938
1719141915.31406,0.0,0.022268295288085938
1719141917.315083,0.0,0.022268295288085938
1719141919.321368,0.0,0.022268295288085938
1719141921.328277,0.0,0.022268295288085938
1719141923.335424,0.0,0.022268295288085938
1719141925.34161,0.0,0.022268295288085938
1719141927.3483908,0.0,0.022268295288085938
1719141929.354759,0.0,0.022268295288085938
1719141931.356444,0.0,0.022268295288085938
1719141933.358309,0.0,0.022268295288085938
1719141935.3663921,0.0,0.022268295288085938
1719141937.374,0.0,0.022268295288085938
1719141939.381382,0.0,0.022268295288085938
1719141941.389484,0.0,0.022268295288085938
1719141943.393214,0.0,0.022268295288085938
1719141945.4032671,0.0,0.022268295288085938
1719141947.406729,0.0,0.022268295288085938
1719141949.413942,0.0,0.022268295288085938
1719141951.4234,0.0,0.022268295288085938
1719141953.428721,0.0,0.022268295288085938
1719141955.436482,0.0,0.022268295288085938
1719141957.44558,0.0,0.022268295288085938
